code | process | id | scheduler | title_code | order_code | client_code | client_name
TASK00122047 | QC | 122047 | michelle.holcombe | TITLE13618 | ORDER02127 | CLIENT00047 | Fremantle
TASK00083428 | SpotQC | 83428 | forest.robin | TITLE08739 | ORDER01742 | CLIENT00042 | 20th Century Fox
TASK00139894 | QC | 139894 | vilma.rubio | TITLE15383 | ORDER04291 | CLIENT00047 | Fremantle
TASK00032639 | Spot QC | 32639 | forest.robin | TITLE03130 | ORDER00643 | CLIENT00042 | 20th Century Fox
TASK00061260 | QC | 61260 | laura.szot | TITLE06184 | ORDER01212 | CLIENT00047 | Fremantle
TASK00069018 | QC | 69018 | michelle.holcombe | TITLE07100 | ORDER01457 | CLIENT00047 | Fremantle
TASK00149645 | QC DV | 149645 | leanna.marsh | TITLE17257 | ORDER04469 | CLIENT00042 | 20th Century Fox
TASK00149643 | Full QC - 5.1 Audio | 149643 | leanna.marsh | TITLE17257 | ORDER04469 | CLIENT00042 | 20th Century Fox
TASK00036635 | QC | 36635 | emma.klein | TITLE03614 | ORDER00555 | CLIENT00047 | Fremantle
TASK00107166 | spot QC | 107166 | chantal.beukman | TITLE11651 | ORDER02276 | CLIENT00007 | Warner Brothers
TASK00114243 | QC | 114243 | leanna.marsh | TITLE12479 | ORDER03469 | CLIENT00019 | Lionsgate
TASK00034094 | QC Primary Deliverable | 34094 | jennifer.olvey | TITLE03300 | ORDER00735 | CLIENT00007 | Warner Brothers
TASK00037980 | QC Spot Check File Matches Spec | 37980 | emma.klein | TITLE03780 | ORDER00821 | CLIENT00047 | Fremantle
TASK00046778 | Spot QC | 46778 | forest.robin | TITLE04690 | ORDER00974 | CLIENT00042 | 20th Century Fox
TASK00133601 | QC Sequence Verification | 133601 | vilma.rubio | TITLE15098 | ORDER04225 | CLIENT00047 | Fremantle
TASK00085786 | BQ Audio Spot QC | 85786 | forest.robin | TITLE09005 | ORDER01794 | CLIENT00042 | 20th Century Fox
TASK00148922 | Audio QC 5 | 148922 | forest.robin | TITLE17166 | ORDER04516 | CLIENT00173 | iTunes
TASK00054134 | Spot QC Secondary Deliverables | 54134 | jennifer.olvey | TITLE05414 | ORDER01108 | CLIENT00007 | Warner Brothers
TASK00054133 | QC Primary Deliverable | 54133 | jennifer.olvey | TITLE05414 | ORDER01108 | CLIENT00007 | Warner Brothers
TASK00156375 | Spot QC | 156375 | adriana.amador | TITLE18050 | ORDER04655 | CLIENT00032 | Disney
TASK00026522 | Spot QC | 26522 | forest.robin | TITLE02536 | ORDER00603 | CLIENT00042 | 20th Century Fox
TASK00052169 | Telenica1 QC Single pass | 52169 | adriana.amador | TITLE05168 | ORDER01058 | CLIENT00007 | Warner Brothers
TASK00052161 | Telenica1 QC Single pass | 52161 | adriana.amador | TITLE05167 | ORDER01058 | CLIENT00007 | Warner Brothers
TASK00137226 | spot QC | 137226 | jill.kuzma | TITLE15579 | ORDER04335 | CLIENT00007 | Warner Brothers
TASK00127823 | QC | 127823 | vilma.rubio | TITLE14351 | ORDER03765 | CLIENT00047 | Fremantle
TASK00014811 | QC Primary Deliverable | 14811 | forest.robin | TITLE01488 | ORDER00249 | CLIENT00007 | Warner Brothers
TASK00093867 | Spot QC | 93867 | johanna.mcgregor | TITLE10051 | ORDER02008 | CLIENT00042 | 20th Century Fox
TASK00153784 | Spot QC | 153784 | adriana.amador | TITLE17777 | ORDER04581 | CLIENT00032 | Disney
TASK00108504 | spot QC | 108504 | michelle.holcombe | TITLE11797 | ORDER02292 | CLIENT00047 | Fremantle
TASK00139106 | QC | 139106 | vilma.rubio | TITLE15845 | ORDER04355 | CLIENT00047 | Fremantle
TASK00044473 | spot QC | 44473 | laura.szot | TITLE04431 | ORDER00941 | CLIENT00047 | Fremantle
TASK00060289 | Spot QC | 60289 | forest.robin | TITLE06070 | ORDER01219 | CLIENT00042 | 20th Century Fox
TASK00063645 | 5.1 Russian Audio QC | 63645 | johanna.mcgregor | TITLE04989 | ORDER01029 | CLIENT00042 | 20th Century Fox
TASK00056220 | Telenica1 QC Single pass | 56220 | jennifer.olvey | TITLE05647 | ORDER01135 | CLIENT00007 | Warner Brothers
TASK00053760 | QC | 53760 | vilma.rubio | TITLE05374 | ORDER01098 | CLIENT00047 | Fremantle
TASK00053768 | QC | 53768 | vilma.rubio | TITLE05375 | ORDER01098 | CLIENT00047 | Fremantle
TASK00041711 | Spot QC | 41711 | forest.robin | TITLE04119 | ORDER00854 | CLIENT00042 | 20th Century Fox
TASK00044299 | QC | 44299 | emma.klein | TITLE04412 | ORDER00837 | CLIENT00047 | Fremantle
TASK00125336 | Spot QC | 125336 | leanna.marsh | TITLE14026 | ORDER01264 | CLIENT00083 | SDI Media
TASK00020346 | Spot QC for TDS CC file | 20346 | johanna.mcgregor | TITLE01969 | ORDER00428 | CLIENT00042 | 20th Century Fox
TASK00029056 | QC | 29056 | emma.klein | TITLE02785 | ORDER00653 | CLIENT00047 | Fremantle
TASK00132401 | Telenica1 QC Single pass | 132401 | adriana.amador | TITLE14931 | ORDER04166 | CLIENT00007 | Warner Brothers
TASK00132409 | Telenica1 QC Single pass | 132409 | adriana.amador | TITLE14932 | ORDER04166 | CLIENT00007 | Warner Brothers
TASK00127783 | QC | 127783 | vilma.rubio | TITLE14346 | ORDER03765 | CLIENT00047 | Fremantle
TASK00113385 | spot QC | 113385 | sarah.louth | TITLE12410 | ORDER03448 | CLIENT00047 | Fremantle
TASK00033938 | QC | 33938 | emma.klein | TITLE03286 | ORDER00730 | CLIENT00047 | Fremantle
TASK00023792 | Spot QC | 23792 | celeste.noreen | TITLE02229 | ORDER00522 | CLIENT00042 | 20th Century Fox
TASK00106873 | Amberfin QC | 106873 | chantal.beukman | TITLE11620 | ORDER02267 | CLIENT00007 | Warner Brothers
TASK00066920 | QC Fix | 66920 | laura.szot | TITLE06811 | ORDER00898 | CLIENT00047 | Fremantle
TASK00042749 | QC | 42749 | emma.klein | TITLE04245 | ORDER00896 | CLIENT00047 | Fremantle
TASK00075356 | Spot QC | 75356 | laura.szot | TITLE07824 | ORDER01565 | CLIENT00047 | Fremantle
TASK00060568 | QC | 60568 | vilma.rubio | TITLE06099 | ORDER01098 | CLIENT00047 | Fremantle
TASK00060560 | QC | 60560 | vilma.rubio | TITLE06098 | ORDER01098 | CLIENT00047 | Fremantle
TASK00025166 | Spot QC | 25166 | forest.robin | TITLE02419 | ORDER00566 | CLIENT00042 | 20th Century Fox
TASK00052598 | Spot QC for TDS CC file | 52598 | johanna.mcgregor | TITLE05221 | ORDER01077 | CLIENT00042 | 20th Century Fox
TASK00153854 | Spot QC | 153854 | adriana.amador | TITLE17784 | ORDER04581 | CLIENT00032 | Disney
TASK00051095 | QC: SD SINGLE PASS | 51095 | adriana.amador | TITLE05057 | ORDER01045 | CLIENT00007 | Warner Brothers
TASK00054995 | spot QC | 54995 | laura.szot | TITLE05490 | ORDER01107 | CLIENT00047 | Fremantle
TASK00138108 | spot QC | 138108 | lisa.mcguire | TITLE15692 | ORDER04341 | CLIENT00047 | Fremantle
TASK00038207 | QC | 38207 | emma.klein | TITLE03801 | ORDER00832 | CLIENT00047 | Fremantle
TASK00127434 | BQ Video Spot QC | 127434 | leanna.marsh | TITLE14310 | ORDER03744 | CLIENT00042 | 20th Century Fox
TASK00127435 | BQ Audio Spot QC | 127435 | leanna.marsh | TITLE14310 | ORDER03744 | CLIENT00042 | 20th Century Fox
TASK00069779 | QC program | 69779 | laura.szot | TITLE07169 | ORDER00898 | CLIENT00047 | Fremantle
TASK00091267 | spot QC | 91267 | laura.szot | TITLE09657 | ORDER01915 | CLIENT00047 | Fremantle
TASK00137996 | spot QC | 137996 | lisa.mcguire | TITLE15678 | ORDER04341 | CLIENT00047 | Fremantle
TASK00038384 | QC | 38384 | emma.klein | TITLE03821 | ORDER00837 | CLIENT00047 | Fremantle
TASK00113929 | BQ Audio Spot QC | 113929 | leanna.marsh | TITLE12477 | ORDER01994 | CLIENT00042 | 20th Century Fox
TASK00113419 | Spot QC | 113419 | johanna.mcgregor | TITLE12414 | ORDER03449 | CLIENT00042 | 20th Century Fox
TASK00074938 | Full Audio QC | 74938 | leanna.marsh | TITLE07777 | ORDER01559 | CLIENT00042 | 20th Century Fox
TASK00074936 | SCC and XML CC file spot QC | 74936 | leanna.marsh | TITLE07777 | ORDER01559 | CLIENT00042 | 20th Century Fox
TASK00121588 | Spot QC | 121588 | forest.robin | TITLE13549 | ORDER03655 | CLIENT00042 | 20th Century Fox
TASK00121580 | Spot QC | 121580 | forest.robin | TITLE13548 | ORDER03655 | CLIENT00042 | 20th Century Fox
TASK00086794 | VisionQC_QC_SR_Protection | 86794 | johanna.mcgregor | TITLE09154 | ORDER01819 | CLIENT00042 | 20th Century Fox
TASK00116258 | QC | 116258 | jill.kuzma | TITLE12776 | ORDER03547 | CLIENT00007 | Warner Brothers
TASK00090560 | QC | 90560 | laura.szot | TITLE09580 | ORDER01884 | CLIENT00047 | Fremantle
TASK00048258 | Spot QC | 48258 | forest.robin | TITLE04794 | ORDER00974 | CLIENT00042 | 20th Century Fox
TASK00061359 | QC Spot Check | 61359 | laura.szot | TITLE06194 | ORDER01212 | CLIENT00047 | Fremantle
TASK00068992 | QC | 68992 | michelle.holcombe | TITLE07098 | ORDER01457 | CLIENT00047 | Fremantle
TASK00043787 | Telenica1 QC Single pass | 43787 | jennifer.olvey | TITLE04349 | ORDER00920 | CLIENT00007 | Warner Brothers
TASK00100064 | QC | 100064 | vilma.rubio | TITLE10690 | ORDER02132 | CLIENT00047 | Fremantle
TASK00107591 | QC Prequal | 107591 | chantal.beukman | TITLE11693 | ORDER02264 | CLIENT00028 | A and E
TASK00107597 | Package Spot QC | 107597 | chantal.beukman | TITLE11693 | ORDER02264 | CLIENT00028 | A and E
TASK00133945 | Spot QC | 133945 | forest.robin | TITLE15144 | ORDER04240 | CLIENT00042 | 20th Century Fox
TASK00063872 | Spot QC | 63872 | forest.robin | TITLE06488 | ORDER01179 | CLIENT00042 | 20th Century Fox
TASK00042765 | QC | 42765 | emma.klein | TITLE04247 | ORDER00896 | CLIENT00047 | Fremantle
TASK00127807 | QC | 127807 | vilma.rubio | TITLE14349 | ORDER03765 | CLIENT00047 | Fremantle
TASK00096015 | HD Air Master QC | 96015 | gena | TITLE10305 | ORDER02060 | CLIENT00019 | Lionsgate
TASK00111324 | Amberfin QC | 111324 | chantal.beukman | TITLE12157 | ORDER02349 | CLIENT00007 | Warner Brothers
TASK00057604 | QC | 57604 | vilma.rubio | TITLE05794 | ORDER01098 | CLIENT00047 | Fremantle
TASK00104007 | Telenica1 QC Single pass | 104007 | chantal.beukman | TITLE11229 | ORDER02228 | CLIENT00007 | Warner Brothers
TASK00061803 | QC | 61803 | vilma.rubio | TITLE06247 | ORDER01098 | CLIENT00047 | Fremantle
TASK00009324 | QC | 9324 | adriana.amador | TITLE00931 | ORDER00216 | CLIENT00007 | Warner Brothers
TASK00046546 | Spot QC | 46546 | forest.robin | TITLE04675 | ORDER00974 | CLIENT00042 | 20th Century Fox
TASK00057570 | EST Spot QC | 57570 | johanna.mcgregor | TITLE04949 | ORDER01009 | CLIENT00042 | 20th Century Fox
TASK00063672 | Spot QC | 63672 | forest.robin | TITLE06468 | ORDER01047 | CLIENT00042 | 20th Century Fox
TASK00009240 | Spot QC | 9240 | forest.robin | TITLE00924 | ORDER00192 | CLIENT00042 | 20th Century Fox
TASK00041237 | QC | 41237 | emma.klein | TITLE04087 | ORDER00837 | CLIENT00047 | Fremantle
TASK00125415 | QC | 125415 | vilma.rubio | TITLE14037 | ORDER03697 | CLIENT00047 | Fremantle
TASK00053489 | QC | 53489 | emma.klein | TITLE05339 | ORDER00837 | CLIENT00047 | Fremantle
TASK00133680 | QC Sequence Verification | 133680 | vilma.rubio | TITLE15108 | ORDER04225 | CLIENT00047 | Fremantle
TASK00133688 | QC Sequence Verification | 133688 | vilma.rubio | TITLE15109 | ORDER04225 | CLIENT00047 | Fremantle
TASK00073555 | QC | 73555 | vilma.rubio | TITLE07609 | ORDER01098 | CLIENT00047 | Fremantle
TASK00133718 | CC QC | 133718 | chantal.beukman | TITLE09163 | ORDER01825 | CLIENT00038 | Video Services Corp
TASK00087400 | Spot QC | 87400 | johanna.mcgregor | TITLE09223 | ORDER01836 | CLIENT00042 | 20th Century Fox
TASK00025408 | QC Primary Deliverable | 25408 | jill.kuzma | TITLE02423 | ORDER00567 | CLIENT00007 | Warner Brothers
TASK00038416 | QC | 38416 | emma.klein | TITLE03825 | ORDER00837 | CLIENT00047 | Fremantle
TASK00109236 | Spot QC | 109236 | chantal.beukman | TITLE11898 | ORDER02312 | CLIENT00007 | Warner Brothers
TASK00020795 | QC | 20795 | adriana.amador | TITLE01999 | ORDER00236 | CLIENT00007 | Warner Brothers
TASK00068499 | QC | 68499 | michelle.holcombe | TITLE07019 | ORDER01449 | CLIENT00047 | Fremantle
TASK00121983 | QC | 121983 | michelle.holcombe | TITLE13610 | ORDER02127 | CLIENT00047 | Fremantle
TASK00120637 | spot QC | 120637 | vilma.rubio | TITLE13404 | ORDER03649 | CLIENT00047 | Fremantle
TASK00128367 | Telenica1 QC Single pass | 128367 | chantal.beukman | TITLE14416 | ORDER03786 | CLIENT00007 | Warner Brothers
TASK00133536 | QC Sequence Verification | 133536 | vilma.rubio | TITLE15090 | ORDER04225 | CLIENT00047 | Fremantle
TASK00122671 | Spot QC | 122671 | forest.robin | TITLE13702 | ORDER03602 | CLIENT00042 | 20th Century Fox
TASK00122679 | Spot QC | 122679 | forest.robin | TITLE13703 | ORDER03602 | CLIENT00042 | 20th Century Fox
TASK00121975 | QC | 121975 | michelle.holcombe | TITLE13609 | ORDER02127 | CLIENT00047 | Fremantle
TASK00032562 | Spot QC | 32562 | forest.robin | TITLE03123 | ORDER00643 | CLIENT00042 | 20th Century Fox
TASK00031395 | QC | 31395 | emma.klein | TITLE03036 | ORDER00689 | CLIENT00047 | Fremantle
TASK00106297 | Telenica1 QC Single pass | 106297 | chantal.beukman | TITLE11545 | ORDER02249 | CLIENT00007 | Warner Brothers
TASK00084699 | QC program | 84699 | laura.szot | TITLE08885 | ORDER00898 | CLIENT00047 | Fremantle
TASK00138084 | spot QC | 138084 | lisa.mcguire | TITLE15689 | ORDER04341 | CLIENT00047 | Fremantle
TASK00104479 | Spot QC | 104479 | johanna.mcgregor | TITLE11301 | ORDER02231 | CLIENT00042 | 20th Century Fox
TASK00097783 | QC | 97783 | vilma.rubio | TITLE10482 | ORDER02104 | CLIENT00047 | Fremantle
TASK00059044 | QC | 59044 | vilma.rubio | TITLE05955 | ORDER01080 | CLIENT00047 | Fremantle
TASK00133504 | QC Sequence Verification | 133504 | vilma.rubio | TITLE15086 | ORDER04225 | CLIENT00047 | Fremantle
TASK00139074 | QC | 139074 | vilma.rubio | TITLE15841 | ORDER04355 | CLIENT00047 | Fremantle
TASK00038590 | QC | 38590 | emma.klein | TITLE03844 | ORDER00838 | CLIENT00047 | Fremantle
TASK00056792 | QC | 56792 | michelle.holcombe | TITLE05700 | ORDER01152 | CLIENT00047 | Fremantle
TASK00011494 | Spot QC | 11494 | johanna.mcgregor | TITLE01171 | ORDER00273 | CLIENT00042 | 20th Century Fox
TASK00056134 | QC | 56134 | vilma.rubio | TITLE05636 | ORDER01098 | CLIENT00047 | Fremantle
TASK00037484 | QC Spot Check | 37484 | emma.klein | TITLE03723 | ORDER00824 | CLIENT00047 | Fremantle
TASK00121829 | Spot QC | 121829 | johanna.mcgregor | TITLE13586 | ORDER03617 | CLIENT00042 | 20th Century Fox
TASK00121825 | Spot QC | 121825 | johanna.mcgregor | TITLE13584 | ORDER03617 | CLIENT00042 | 20th Century Fox
TASK00121823 | Spot QC | 121823 | johanna.mcgregor | TITLE13583 | ORDER03617 | CLIENT00042 | 20th Century Fox
TASK00113772 | BQ Video Spot QC | 113772 | leanna.marsh | TITLE12445 | ORDER02353 | CLIENT00042 | 20th Century Fox
TASK00084628 | SpotQC | 84628 | forest.robin | TITLE08878 | ORDER01744 | CLIENT00042 | 20th Century Fox
TASK00062772 | Spot QC | 62772 | forest.robin | TITLE06352 | ORDER01183 | CLIENT00042 | 20th Century Fox
TASK00106312 | Telenica1 QC Single pass | 106312 | chantal.beukman | TITLE11546 | ORDER02249 | CLIENT00007 | Warner Brothers
TASK00039848 | Spot QC | 39848 | forest.robin | TITLE03985 | ORDER00854 | CLIENT00042 | 20th Century Fox
TASK00019728 | QC | 19728 | jill.kuzma | TITLE01920 | ORDER00412 | CLIENT00007 | Warner Brothers
TASK00097087 | BQ Audio Spot QC | 97087 | leanna.marsh | TITLE10410 | ORDER02087 | CLIENT00042 | 20th Century Fox
TASK00097086 | BQ Video Spot QC | 97086 | leanna.marsh | TITLE10410 | ORDER02087 | CLIENT00042 | 20th Century Fox
TASK00153774 | Spot QC | 153774 | adriana.amador | TITLE17776 | ORDER04581 | CLIENT00032 | Disney
TASK00097629 | Load via Amberfin | 97629 | laura.szot | TITLE10462 | ORDER01484 | CLIENT00047 | Fremantle
TASK00058888 | Spot QC | 58888 | forest.robin | TITLE05941 | ORDER01181 | CLIENT00042 | 20th Century Fox
TASK00074103 | Spot QC | 74103 | forest.robin | TITLE07673 | ORDER01049 | CLIENT00042 | 20th Century Fox
TASK00067720 | Spot QC | 67720 | celeste.noreen | TITLE06929 | ORDER01418 | CLIENT00042 | 20th Century Fox
TASK00067729 | Spot QC | 67729 | celeste.noreen | TITLE06930 | ORDER01418 | CLIENT00042 | 20th Century Fox
TASK00025861 | QC | 25861 | jill.kuzma | TITLE02478 | ORDER00581 | CLIENT00007 | Warner Brothers
TASK00041981 | spot QC | 41981 | michelle.holcombe | TITLE04153 | ORDER00870 | CLIENT00047 | Fremantle
TASK00013373 | Spot QC | 13373 | emma.klein | TITLE01364 | ORDER00294 | CLIENT00009 | Fox iTunes
TASK00047138 | Spot QC | 47138 | forest.robin | TITLE04714 | ORDER00974 | CLIENT00042 | 20th Century Fox
TASK00004072 | QC Prequal | 4072 | celeste.noreen | TITLE00418 | ORDER00070 | CLIENT00042 | 20th Century Fox
TASK00004073 | Check for Dub Card | 4073 | celeste.noreen | TITLE00418 | ORDER00070 | CLIENT00042 | 20th Century Fox
TASK00004071 | MR Triage | 4071 | celeste.noreen | TITLE00418 | ORDER00070 | CLIENT00042 | 20th Century Fox
TASK00019950 | QC | 19950 | michelle.holcombe | TITLE01934 | ORDER00245 | CLIENT00047 | Fremantle
TASK00068760 | QC | 68760 | michelle.holcombe | TITLE07045 | ORDER01450 | CLIENT00047 | Fremantle
TASK00043939 | Telenica1 QC Single pass | 43939 | jennifer.olvey | TITLE04369 | ORDER00920 | CLIENT00007 | Warner Brothers
TASK00084785 | QC Deliverables | 84785 | jennifer.olvey | TITLE08894 | ORDER01749 | CLIENT00007 | Warner Brothers
TASK00061190 | QC | 61190 | laura.szot | TITLE06177 | ORDER01212 | CLIENT00047 | Fremantle
TASK00152191 | spot QC | 152191 | vilma.rubio | TITLE17582 | ORDER02874 | CLIENT00047 | Fremantle
TASK00152199 | spot QC | 152199 | vilma.rubio | TITLE17583 | ORDER02874 | CLIENT00047 | Fremantle
TASK00038520 | QC | 38520 | emma.klein | TITLE03837 | ORDER00832 | CLIENT00047 | Fremantle
TASK00056344 | Spot QC | 56344 | forest.robin | TITLE05659 | ORDER01043 | CLIENT00042 | 20th Century Fox
TASK00133560 | QC Sequence Verification | 133560 | vilma.rubio | TITLE15093 | ORDER04225 | CLIENT00047 | Fremantle
TASK00061038 | spot QC | 61038 | laura.szot | TITLE06159 | ORDER01211 | CLIENT00047 | Fremantle
TASK00061030 | spot QC | 61030 | laura.szot | TITLE06158 | ORDER01211 | CLIENT00047 | Fremantle
TASK00113377 | spot QC | 113377 | sarah.louth | TITLE12409 | ORDER03448 | CLIENT00047 | Fremantle
TASK00061730 | Spot QC | 61730 | forest.robin | TITLE06239 | ORDER01184 | CLIENT00042 | 20th Century Fox
TASK00044171 | spot QC | 44171 | laura.szot | TITLE04396 | ORDER00928 | CLIENT00047 | Fremantle
TASK00044179 | QC | 44179 | emma.klein | TITLE04397 | ORDER00837 | CLIENT00047 | Fremantle
TASK00045881 | Telenica1 QC Single pass | 45881 | jennifer.olvey | TITLE04606 | ORDER00964 | CLIENT00007 | Warner Brothers
TASK00068408 | QC | 68408 | michelle.holcombe | TITLE07012 | ORDER01449 | CLIENT00047 | Fremantle
TASK00138768 | Spot QC | 138768 | johanna.mcgregor | TITLE15800 | ORDER04348 | CLIENT00042 | 20th Century Fox
TASK00053050 | Spot QC Secondary Deliverables | 53050 | jennifer.olvey | TITLE05278 | ORDER01088 | CLIENT00007 | Warner Brothers
TASK00099973 | QC | 99973 | michelle.holcombe | TITLE10679 | ORDER02128 | CLIENT00047 | Fremantle
TASK00031643 | QC | 31643 | emma.klein | TITLE03067 | ORDER00689 | CLIENT00047 | Fremantle
TASK00142667 | Spot QC | 142667 | chantal.beukman | TITLE16300 | ORDER04438 | CLIENT00007 | Warner Brothers
TASK00019955 | QC | 19955 | michelle.holcombe | TITLE01934 | ORDER00245 | CLIENT00047 | Fremantle
TASK00062279 | QC | 62279 | jill.kuzma | TITLE06299 | ORDER01251 | CLIENT00007 | Warner Brothers
TASK00153944 | Spot QC | 153944 | adriana.amador | TITLE17793 | ORDER04581 | CLIENT00032 | Disney
TASK00019372 | QC | 19372 | jill.kuzma | TITLE01903 | ORDER00430 | CLIENT00007 | Warner Brothers
TASK00097472 | QC | 97472 | vilma.rubio | TITLE10457 | ORDER02099 | CLIENT00047 | Fremantle
TASK00050272 | QC | 50272 | laura.szot | TITLE04988 | ORDER01015 | CLIENT00047 | Fremantle
TASK00026342 | QC | 26342 | jill.kuzma | TITLE02518 | ORDER00587 | CLIENT00007 | Warner Brothers
TASK00042492 | QC | 42492 | emma.klein | TITLE04218 | ORDER00887 | CLIENT00047 | Fremantle
TASK00097863 | QC | 97863 | vilma.rubio | TITLE10492 | ORDER02104 | CLIENT00047 | Fremantle
TASK00047786 | Spot QC | 47786 | forest.robin | TITLE04755 | ORDER00974 | CLIENT00042 | 20th Century Fox
TASK00079433 | QC | 79433 | michelle.holcombe | TITLE08279 | ORDER01666 | CLIENT00047 | Fremantle
TASK00011173 | QC | 11173 | jill.kuzma | TITLE01127 | ORDER00261 | CLIENT00007 | Warner Brothers
TASK00033717 | QC | 33717 | emma.klein | TITLE03257 | ORDER00728 | CLIENT00047 | Fremantle
TASK00109460 | Spot QC | 109460 | johanna.mcgregor | TITLE11923 | ORDER02008 | CLIENT00042 | 20th Century Fox
TASK00115277 | QC | 115277 | laura.szot | TITLE07822 | ORDER01484 | CLIENT00047 | Fremantle
TASK00041121 | Spot QC | 41121 | forest.robin | TITLE04075 | ORDER00854 | CLIENT00042 | 20th Century Fox
TASK00051402 | Spot QC | 51402 | forest.robin | TITLE05090 | ORDER01054 | CLIENT00042 | 20th Century Fox
TASK00117258 | SpotQC | 117258 | forest.robin | TITLE12909 | ORDER03588 | CLIENT00042 | 20th Century Fox
TASK00099836 | spot QC | 99836 | vilma.rubio | TITLE10664 | ORDER02097 | CLIENT00047 | Fremantle
TASK00121556 | Spot QC | 121556 | forest.robin | TITLE13545 | ORDER03655 | CLIENT00042 | 20th Century Fox
